ts,value,pod
1692856539,294107.86666666664,webhosting-operator-549648bcc-jmhfj
1692856554,294107.86666666664,webhosting-operator-549648bcc-jmhfj
1692856569,203848.2,webhosting-operator-549648bcc-jmhfj
1692856584,203848.2,webhosting-operator-549648bcc-jmhfj
1692856599,213328.33333333334,webhosting-operator-549648bcc-jmhfj
1692856614,213328.33333333334,webhosting-operator-549648bcc-jmhfj
1692856629,269466.0333333333,webhosting-operator-549648bcc-jmhfj
1692856644,269466.0333333333,webhosting-operator-549648bcc-jmhfj
1692856659,287288.8333333333,webhosting-operator-549648bcc-jmhfj
1692856674,287288.8333333333,webhosting-operator-549648bcc-jmhfj
1692856689,294018,webhosting-operator-549648bcc-jmhfj
1692856704,294018,webhosting-operator-549648bcc-jmhfj
1692856719,340898.1,webhosting-operator-549648bcc-jmhfj
1692856734,340898.1,webhosting-operator-549648bcc-jmhfj
1692856749,225854.1,webhosting-operator-549648bcc-jmhfj
1692856764,225854.1,webhosting-operator-549648bcc-jmhfj
1692856779,309518.2,webhosting-operator-549648bcc-jmhfj
1692856794,309518.2,webhosting-operator-549648bcc-jmhfj
1692856809,290956.3,webhosting-operator-549648bcc-jmhfj
1692856824,290956.3,webhosting-operator-549648bcc-jmhfj
1692856839,128064.23333333334,webhosting-operator-549648bcc-jmhfj
1692856854,128064.23333333334,webhosting-operator-549648bcc-jmhfj
1692856869,226862.73333333334,webhosting-operator-549648bcc-jmhfj
1692856884,226862.73333333334,webhosting-operator-549648bcc-jmhfj
1692856899,299500.93333333335,webhosting-operator-549648bcc-jmhfj
1692856914,299500.93333333335,webhosting-operator-549648bcc-jmhfj
1692856929,300252.06666666665,webhosting-operator-549648bcc-jmhfj
1692856944,300252.06666666665,webhosting-operator-549648bcc-jmhfj
1692856959,256580.13333333333,webhosting-operator-549648bcc-jmhfj
1692856974,256580.13333333333,webhosting-operator-549648bcc-jmhfj
1692856989,222649.2,webhosting-operator-549648bcc-jmhfj
1692857004,222649.2,webhosting-operator-549648bcc-jmhfj
1692857019,355742.6,webhosting-operator-549648bcc-jmhfj
1692857034,355742.6,webhosting-operator-549648bcc-jmhfj
1692857049,266444.9666666667,webhosting-operator-549648bcc-jmhfj
1692857064,266444.9666666667,webhosting-operator-549648bcc-jmhfj
1692857079,213766.16666666666,webhosting-operator-549648bcc-jmhfj
1692857094,213766.16666666666,webhosting-operator-549648bcc-jmhfj
1692857109,275279.5333333333,webhosting-operator-549648bcc-jmhfj
1692857124,275279.5333333333,webhosting-operator-549648bcc-jmhfj
1692857139,253405.53333333333,webhosting-operator-549648bcc-jmhfj
1692856239,17573.166666666668,webhosting-operator-549648bcc-lgz97
1692856254,17573.166666666668,webhosting-operator-549648bcc-lgz97
1692856269,12753.2,webhosting-operator-549648bcc-lgz97
1692856284,12753.2,webhosting-operator-549648bcc-lgz97
1692856299,206571.43333333332,webhosting-operator-549648bcc-lgz97
1692856314,206571.43333333332,webhosting-operator-549648bcc-lgz97
1692856329,158676.93333333332,webhosting-operator-549648bcc-lgz97
1692856344,158676.93333333332,webhosting-operator-549648bcc-lgz97
1692856359,163552.76666666666,webhosting-operator-549648bcc-lgz97
1692856374,163552.76666666666,webhosting-operator-549648bcc-lgz97
1692856389,230975.56666666668,webhosting-operator-549648bcc-lgz97
1692856404,230975.56666666668,webhosting-operator-549648bcc-lgz97
1692856419,192820.53333333333,webhosting-operator-549648bcc-lgz97
1692856434,192820.53333333333,webhosting-operator-549648bcc-lgz97
1692856449,190348.86666666667,webhosting-operator-549648bcc-lgz97
1692856464,190348.86666666667,webhosting-operator-549648bcc-lgz97
1692856479,180121.93333333332,webhosting-operator-549648bcc-lgz97
1692856494,180121.93333333332,webhosting-operator-549648bcc-lgz97
1692856509,194774.6,webhosting-operator-549648bcc-lgz97
1692856524,194774.6,webhosting-operator-549648bcc-lgz97
1692856539,220158.7,webhosting-operator-549648bcc-lgz97
1692856554,220158.7,webhosting-operator-549648bcc-lgz97
1692856569,175670.16666666666,webhosting-operator-549648bcc-lgz97
1692856584,175670.16666666666,webhosting-operator-549648bcc-lgz97
1692856599,212874.93333333332,webhosting-operator-549648bcc-lgz97
1692856614,212874.93333333332,webhosting-operator-549648bcc-lgz97
1692856629,196793.8,webhosting-operator-549648bcc-lgz97
1692856644,196793.8,webhosting-operator-549648bcc-lgz97
1692856659,180501.4,webhosting-operator-549648bcc-lgz97
1692856674,180501.4,webhosting-operator-549648bcc-lgz97
1692856689,212361.8,webhosting-operator-549648bcc-lgz97
1692856704,212361.8,webhosting-operator-549648bcc-lgz97
1692856719,196318.1,webhosting-operator-549648bcc-lgz97
1692856734,196318.1,webhosting-operator-549648bcc-lgz97
1692856749,191935.4,webhosting-operator-549648bcc-lgz97
1692856764,191935.4,webhosting-operator-549648bcc-lgz97
1692856779,127930.76666666666,webhosting-operator-549648bcc-lgz97
1692856794,127930.76666666666,webhosting-operator-549648bcc-lgz97
1692856809,182316.56666666668,webhosting-operator-549648bcc-lgz97
1692856824,182316.56666666668,webhosting-operator-549648bcc-lgz97
1692856839,199162.86666666667,webhosting-operator-549648bcc-lgz97
1692856854,199162.86666666667,webhosting-operator-549648bcc-lgz97
1692856869,160912.26666666666,webhosting-operator-549648bcc-lgz97
1692856884,160912.26666666666,webhosting-operator-549648bcc-lgz97
1692856899,219051.46666666667,webhosting-operator-549648bcc-lgz97
1692856914,219051.46666666667,webhosting-operator-549648bcc-lgz97
1692856929,234302.4,webhosting-operator-549648bcc-lgz97
1692856944,234302.4,webhosting-operator-549648bcc-lgz97
1692856959,130705.1,webhosting-operator-549648bcc-lgz97
1692856974,130705.1,webhosting-operator-549648bcc-lgz97
1692856989,155657.5,webhosting-operator-549648bcc-lgz97
1692857004,155657.5,webhosting-operator-549648bcc-lgz97
1692857019,267547.5333333333,webhosting-operator-549648bcc-lgz97
1692857034,267547.5333333333,webhosting-operator-549648bcc-lgz97
1692857049,201849.3,webhosting-operator-549648bcc-lgz97
1692857064,201849.3,webhosting-operator-549648bcc-lgz97
1692857079,285107.6666666667,webhosting-operator-549648bcc-lgz97
1692857094,285107.6666666667,webhosting-operator-549648bcc-lgz97
1692857109,252984.6,webhosting-operator-549648bcc-lgz97
1692857124,252984.6,webhosting-operator-549648bcc-lgz97
1692857139,275399.4,webhosting-operator-549648bcc-lgz97
