ts,value,pod
1692882488,687349.9666666667,webhosting-operator-5855979d9d-mktrl
1692882503,687349.9666666667,webhosting-operator-5855979d9d-mktrl
1692882518,320258.23333333334,webhosting-operator-5855979d9d-mktrl
1692882533,320258.23333333334,webhosting-operator-5855979d9d-mktrl
1692882548,622855.1,webhosting-operator-5855979d9d-mktrl
1692882563,622855.1,webhosting-operator-5855979d9d-mktrl
1692882578,620522.2,webhosting-operator-5855979d9d-mktrl
1692882593,620522.2,webhosting-operator-5855979d9d-mktrl
1692882608,303014.7,webhosting-operator-5855979d9d-mktrl
1692882623,303014.7,webhosting-operator-5855979d9d-mktrl
1692882638,657477.6333333333,webhosting-operator-5855979d9d-mktrl
1692882653,657477.6333333333,webhosting-operator-5855979d9d-mktrl
1692882668,197585.5,webhosting-operator-5855979d9d-mktrl
1692882683,197585.5,webhosting-operator-5855979d9d-mktrl
1692882698,543003.6666666666,webhosting-operator-5855979d9d-mktrl
1692882713,543003.6666666666,webhosting-operator-5855979d9d-mktrl
1692882728,510911.06666666665,webhosting-operator-5855979d9d-mktrl
1692882743,510911.06666666665,webhosting-operator-5855979d9d-mktrl
1692882758,390811.6,webhosting-operator-5855979d9d-mktrl
1692882773,390811.6,webhosting-operator-5855979d9d-mktrl
1692882788,480885.2,webhosting-operator-5855979d9d-mktrl
1692882803,480885.2,webhosting-operator-5855979d9d-mktrl
