ts,value,pod
1692862630,229146.86666666667,webhosting-operator-759985d858-p6vxj
1692862645,229146.86666666667,webhosting-operator-759985d858-p6vxj
1692862660,198534.46666666667,webhosting-operator-759985d858-p6vxj
1692862675,198534.46666666667,webhosting-operator-759985d858-p6vxj
1692862690,186920.21861565634,webhosting-operator-759985d858-p6vxj
1692862705,186920.21861565634,webhosting-operator-759985d858-p6vxj
1692862720,195141.4663421465,webhosting-operator-759985d858-p6vxj
1692862735,195141.4663421465,webhosting-operator-759985d858-p6vxj
1692862750,181722.96666666667,webhosting-operator-759985d858-p6vxj
1692862765,181722.96666666667,webhosting-operator-759985d858-p6vxj
1692862780,180783.96666666667,webhosting-operator-759985d858-p6vxj
1692862795,180783.96666666667,webhosting-operator-759985d858-p6vxj
1692862810,264804.9666666667,webhosting-operator-759985d858-p6vxj
1692862825,264804.9666666667,webhosting-operator-759985d858-p6vxj
1692862840,118771.1,webhosting-operator-759985d858-p6vxj
1692862855,118771.1,webhosting-operator-759985d858-p6vxj
1692862870,260931.86666666667,webhosting-operator-759985d858-p6vxj
1692862885,260931.86666666667,webhosting-operator-759985d858-p6vxj
1692862900,205562.93333333332,webhosting-operator-759985d858-p6vxj
1692862915,205562.93333333332,webhosting-operator-759985d858-p6vxj
1692862930,111329.7,webhosting-operator-759985d858-p6vxj
1692862945,111329.7,webhosting-operator-759985d858-p6vxj
1692862960,202481.63333333333,webhosting-operator-759985d858-p6vxj
1692862975,202481.63333333333,webhosting-operator-759985d858-p6vxj
1692862990,217620.8,webhosting-operator-759985d858-p6vxj
1692863005,217620.8,webhosting-operator-759985d858-p6vxj
1692863020,192270.76666666666,webhosting-operator-759985d858-p6vxj
1692863035,192270.76666666666,webhosting-operator-759985d858-p6vxj
1692863050,118101.16666666667,webhosting-operator-759985d858-p6vxj
1692863065,118101.16666666667,webhosting-operator-759985d858-p6vxj
1692863080,266708.73333333334,webhosting-operator-759985d858-p6vxj
1692863095,266708.73333333334,webhosting-operator-759985d858-p6vxj
1692863110,281923.93333333335,webhosting-operator-759985d858-p6vxj
1692863125,281923.93333333335,webhosting-operator-759985d858-p6vxj
1692863140,155982.83333333334,webhosting-operator-759985d858-p6vxj
1692863155,155982.83333333334,webhosting-operator-759985d858-p6vxj
1692863170,285388.86666666664,webhosting-operator-759985d858-p6vxj
1692863185,285388.86666666664,webhosting-operator-759985d858-p6vxj
